blood_pixels,blood_coverage,int_mean,int_std,int_min,int_max,int_median,int_p10,int_p90,int_cv,int_entropy,mist_frac_pixels,dark_core_frac_pixels,total_stains,mean_area,median_area,std_area,max_area,stains_per_Mpx,dominant_ratio,top3_ratio,frac_small,frac_large,num_passive_like,frac_passive_like,dist_mean_norm,dist_std_norm,dist_mean_intw,dist_std_intw,r50_norm,r90_norm,radial_density_slope,outer_pixel_frac,outer_inner_density_ratio,mean_aspect_small,mean_aspect_large,frac_elongated_small,frac_elongated_all,elong_orientation_std_deg,elong_outer_frac,nn_mean_norm,nn_std_norm,mean_R,mean_G,mean_B,mean_S,mean_V,mean_Rdom,path,label
115955.0,0.0025155111072544256,122.41728973388672,38.036659240722656,12.0,180.0,130.0,69.0,164.0,0.3107131273098303,0.8844130842760203,0.30114268466215344,0.30482514768660257,13370.0,8.672475691847419,8.0,13.391724219300107,751.0,290.0468587296078,0.006476873851885711,0.01667945942682685,0.40089753178758414,0.2580403889304413,5696.0,0.42602842183994016,0.16705151618848882,0.088489024564782,0.15990988440443243,0.0825011620707433,0.15592545852920484,0.2777233735296939,-13.253940887768634,0.8070803328877582,0.3017937901658832,1.0,0.7951707812923493,0.0,0.028421839940164548,24.116718877279148,0.025036109773712085,0.00385084163406356,0.00411037033447395,144.40596783234875,114.28843948083308,106.57579233323273,77.23623819585184,144.40596783234875,87.71607951360441,C:\BPA\data\Gunshot\GS - 213.jpg,gunshot
109565.0,0.002376887365498091,189.6287384033203,43.48499298095703,19.0,247.0,200.0,132.0,233.0,0.22931646921128893,0.8953909237772539,0.3065394971021768,0.31011728197873406,12677.0,8.6428177013489,8.0,15.470223413374068,858.0,275.01301631378,0.00783096791858714,0.020097658923926436,0.44348031868738663,0.5565196813126134,5102.0,0.4024611501143804,0.1722793755005754,0.09310539328258284,0.16492313545239679,0.08612421677912961,0.15975187135630978,0.2894867956932577,-11.982298119651833,0.8052662802902387,0.32098826067540004,1.0,0.8062329513730317,0.0,0.027056874654886803,20.912400109262276,0.021713516243056723,0.003871947232160158,0.0037779295732639977,214.5446356044357,180.60768493588282,170.699575594396,58.058513211335736,214.5446356044357,148.4722767307078,C:\BPA\data\Gunshot\GS - 214.jpg,gunshot
87076.0,0.0018890142311697327,176.17259216308594,48.35640335083008,16.0,247.0,185.0,108.0,232.0,0.2744831218217112,0.9309406199632435,0.30347053148973313,0.30100142404336444,11365.0,7.661768587769467,5.0,15.792801153548691,848.0,246.55067684831658,0.009738619137305343,0.02487482199457945,0.6304443466783985,0.3695556533216014,10334.0,0.9092828860536736,0.1766760138059639,0.0950387325341444,0.16796111178120218,0.08751727027614639,0.16311020254765007,0.29827221719985403,-11.525285572199994,0.8045041113510037,0.3424979230764824,1.0,0.8081194097797548,0.0,0.01988561372635284,20.225922649306593,0.017598533455545372,0.004020288678545295,0.0038791399506733206,205.85098075244613,165.36634663971702,153.9536841379944,72.13024254674077,205.85098075244613,141.19578873627637,C:\BPA\data\Gunshot\GS - 215.jpg,gunshot
131070.0,0.0028252715985514743,157.30470275878906,62.60441207885742,15.0,247.0,174.0,54.0,228.0,0.3979818186165303,0.9558655783405224,0.3002594033722438,0.30550850690470743,12678.0,10.338381448177946,5.0,56.016726666919425,4470.0,273.27987584066216,0.0341039139391165,0.058907454032196535,0.5308408266288058,0.46915917337119417,11107.0,0.8760845559236473,0.2125266437702855,0.1041205323752187,0.19663289654215418,0.09376826641803555,0.19779165335436477,0.39741967229562436,-7.466246678727796,0.7999847409781033,0.5221378013378182,1.0,0.8074318253867653,0.0,0.02121785770626282,20.294594338486583,0.021889055472263868,0.003988660896950832,0.003802903102321588,188.13222705424582,146.25175860227358,133.33734645609218,90.27576867322804,188.13222705424582,129.98735790035857,C:\BPA\data\Gunshot\GS - 216.jpg,gunshot
147146.0,0.0031717968615278497,188.91087341308594,52.15522384643555,15.0,247.0,209.0,90.0,232.0,0.27608375647232053,0.8779078594168385,0.3064847158604379,0.30854389517893793,23475.0,6.263429179978701,5.0,16.04734602145512,1483.0,506.01396792550435,0.010086102534107758,0.019818545370458532,0.8580191693290735,1.0,21517.0,0.9165921192758254,0.25320063047810015,0.10536237179374092,0.2550801298826668,0.10604814865642574,0.255517515952406,0.39451250451657394,-5.931869530698673,0.7330746333573458,0.7680530885039066,1.0,0.9564810565727805,0.0,0.0587433439829606,17.279269127433796,0.05778449353897457,0.0053910836013977125,0.003063100430263318,218.13273891237276,175.6899677870958,180.33464042515595,62.21681187392114,218.13273891237276,146.2176171965259,C:\BPA\data\Gunshot\GS - 217.jpg,gunshot
123775.0,0.0026680246594240386,150.13438415527344,67.55082702636719,12.0,247.0,168.0,41.0,227.0,0.44993574893921945,0.9669783952120096,0.3025328216521915,0.30414057766107855,11940.0,10.36641541038526,5.0,55.74043993609707,4354.0,257.37196068287636,0.03517673197333872,0.058016562310644317,0.5649078726968174,0.4350921273031826,10513.0,0.8804857621440536,0.21584398235288363,0.1045668159362944,0.19877715119197378,0.09391968367571703,0.20172389711393932,0.4075797487061969,-13.563155795082656,0.7986103817410624,0.5478018857394665,1.0,0.8060852119669796,0.0,0.024288107202680067,20.145179372349855,0.023060143346837023,0.0040876872213765625,0.004014664489712675,184.60388608361947,137.73126237123813,123.57697434861645,105.2557220763482,184.60388608361947,129.75906685518078,C:\BPA\data\Gunshot\GS - 218.jpg,gunshot
109400.0,0.002358165200896706,168.39736938476562,70.02942657470703,13.0,247.0,204.0,50.0,232.0,0.4158581954973471,0.92430205319145,0.30055758683729433,0.30843692870201095,15666.0,6.9766373037150515,5.0,28.60416453246546,2651.0,337.68753233316085,0.02425523349436393,0.039397599180207875,0.8369717860334482,1.0,14190.0,0.9057832248180774,0.2481610334209564,0.10671885515924055,0.23926428684189138,0.10165938827289664,0.2472432067701254,0.3946185314029899,-6.345878369541712,0.7284369287020109,0.6436568197808509,1.0,0.952259101938645,0.0,0.059555725775564915,15.710132774566743,0.060302714823416356,0.005389094742603957,0.0031509969140509995,199.0851462522852,154.93999085923218,157.1819012797075,79.9409689213894,199.0851462522852,131.1722074954296,C:\BPA\data\Gunshot\GS - 219.jpg,gunshot
94587.0,0.002015577054210706,192.56092834472656,35.86880111694336,38.0,247.0,198.0,139.0,236.0,0.18627247614042353,0.8819503701895623,0.30118303783818073,0.3070823686130229,2996.0,31.57109479305741,14.0,49.181884496426655,587.0,63.84248210023867,0.006205926818696015,0.017021366572573398,0.3144192256341789,0.2513351134846462,856.0,0.2857142857142857,0.12741389274387882,0.06601770333572507,0.12410874938019735,0.06554976170539958,0.11699161440791797,0.22196807611522792,-23.275921813524555,0.7505471153541184,0.16635181111962372,0.8891099445083267,0.7702511742782961,0.014861995753715499,0.08511348464619492,22.372936945684415,0.21904761904761905,0.0035006139125438812,0.0037851385203791096,239.74539841627285,174.27242644338017,162.95019400128982,83.61308636493386,239.74539841627285,170.5980737310624,C:\BPA\data\Gunshot\GS - 220.jpg,gunshot
151654.0,0.003231631435390385,140.1614227294922,53.86380386352539,13.0,236.0,145.0,63.0,210.0,0.3842983499331535,0.9584648873767196,0.3048650216941195,0.3026164822556609,6395.0,23.71446442533229,11.0,44.80977186659865,769.0,136.2725877940675,0.005070753161802524,0.013550582246429372,0.4225175918686474,0.2508209538702111,1962.0,0.30680218921032054,0.11825111543171113,0.06578834952687847,0.1129309373031857,0.06486479896893717,0.10526957648591245,0.21382434159289695,-22.250274483963864,0.6797710578026297,0.1175521823373007,0.9082185913879636,0.7826050264863476,0.008512213175425611,0.06364347146207976,27.482176728592485,0.16066481994459833,0.003075806954568085,0.0037244555714854638,182.21872815751647,123.902996294196,113.55704432458096,108.11482057842193,182.21872815751647,124.52786276656073,C:\BPA\data\Gunshot\GS - 221.jpg,gunshot
135180.0,0.002880583020797818,178.2904815673828,53.696781158447266,16.0,247.0,202.0,94.0,232.0,0.3011758136789674,0.9124480926666015,0.3011022340582927,0.30415002219263204,16914.0,7.987229514012061,5.0,15.514012862672589,381.0,360.4244800545517,0.0028202167347663883,0.008053532302954936,0.8174884710890387,1.0,14872.0,0.879271609317725,0.21882666942164908,0.11635877438980122,0.23224807616585413,0.11925368818222465,0.20797796991893344,0.38471284191748917,-8.842635711676303,0.7656606006805741,0.4539733136834673,1.0,0.9435839387359466,0.0,0.0678136455007686,19.96420632630154,0.05893407502067203,0.005390637462005625,0.002998739205656542,214.46890072495933,162.38351827193372,165.29698919958574,76.22046160674655,214.46890072495933,138.86607856191745,C:\BPA\data\Gunshot\GS - 222.jpg,gunshot
141283.0,0.003010633310603478,157.4415740966797,45.38665008544922,37.0,241.0,160.0,94.0,216.0,0.28827614343656544,0.9306315496771369,0.30382282369428737,0.3019754676783477,5779.0,24.44765530368576,12.0,45.347980492919255,744.0,123.14609614728947,0.005266026344287706,0.01428338865964058,0.3986848935802042,0.25021630039799275,1856.0,0.32116283093960896,0.11592189101388417,0.06306591956347034,0.11188451873575844,0.0624177831785562,0.10469207983210273,0.20717964884385884,-23.02995743273898,0.6757996361911908,0.1153568052245775,0.9049391455438713,0.7889542462831898,0.006510416666666667,0.06021803080117667,27.65876983149931,0.14773869346733667,0.00303096353232818,0.003978478335307243,194.36962691902067,143.133299830836,134.25339920584926,85.51377023421077,194.36962691902067,128.5345264469186,C:\BPA\data\Gunshot\GS - 223.jpg,gunshot
159437.0,0.0034492255105572863,177.73599243164062,40.388057708740234,50.0,246.0,184.0,118.0,226.0,0.22723623352224356,0.9082348036116499,0.30287825285222375,0.3044086378945916,8753.0,18.215126242431168,11.0,24.354225288830555,915.0,189.36050536517828,0.005738943908879369,0.011973381335574552,0.38352564834913744,0.2555695190220496,2171.0,0.24802924711527477,0.14715510530236803,0.09219732516737408,0.13975550790928656,0.08916269342964336,0.12483712787515425,0.2843520144632078,-14.136493287028236,0.6790268256427303,0.13025582412389689,0.892416323082514,0.7387703532809603,0.011915400655347037,0.07768764994858905,24.060403581908204,0.12049147839873167,0.0038027694299594766,0.00440035810311018,209.15288797456049,165.62584594542045,157.66815105653018,67.27023840137484,209.15288797456049,142.35002226584794,C:\BPA\data\Gunshot\GS - 224.jpg,gunshot
144528.0,0.00312668743509865,174.59722900390625,35.64955139160156,72.0,241.0,177.0,124.0,220.0,0.20418165506293529,0.8895548030501541,0.30733145134506806,0.3002255618288498,8523.0,16.957409362900385,10.0,23.324671645200407,881.0,184.38473520249224,0.006095704638547548,0.012731097088453448,0.43271148656576325,0.2500293323946967,2326.0,0.2729086002581251,0.14645406786178333,0.08970307043368486,0.1402236189033621,0.08728760373212188,0.1251951797699464,0.2789142550268723,-13.419417419940867,0.690689693346618,0.13545655898898804,0.9063672292815682,0.7588836323883646,0.01193058568329718,0.06382729086002581,25.120127159949767,0.10712814173877215,0.0037384811381055818,0.0042688580519796935,203.76332613749585,163.26455773275768,156.45070851322927,62.756213328905126,203.76332613749585,139.53106664452562,C:\BPA\data\Gunshot\GS - 225.jpg,gunshot
159591.0,0.0034525571131879544,152.89585876464844,38.892784118652344,33.0,221.0,159.0,96.0,200.0,0.25437434459323977,0.9013702783173749,0.3069095375052478,0.30978563954107685,9205.0,17.337425312330254,11.0,23.099985672613496,880.0,199.13897542402216,0.005514095406382566,0.011585866370910641,0.4010863661053775,0.25649103747963065,2512.0,0.27289516567083105,0.14401596288706914,0.08878801595996018,0.13630586023626742,0.08561025643110563,0.12290264272612568,0.27487990871112894,-15.395344586298348,0.6848569154902219,0.13020238919156493,0.9003004822908723,0.7558767221081664,0.011646803900325027,0.06887561108093428,25.312357233317623,0.11085361143298571,0.0037624568885114007,0.004533030530478644,182.86536208182164,141.3026423795828,133.98301909255534,73.83226497734834,182.86536208182164,123.70715767179854,C:\BPA\data\Gunshot\GS - 226.jpg,gunshot
87425.0,0.0018913335064035999,195.92364501953125,31.39704132080078,94.0,247.0,200.0,150.0,235.0,0.16025141405173152,0.8641185301104016,0.3096139548184158,0.30533600228767516,5277.0,16.566420314572674,10.0,22.48580698912531,567.0,114.16147455867083,0.006485855801237689,0.015225174729184063,0.3164676899753648,0.25279514875876447,1382.0,0.26189122607542165,0.1663480074568157,0.09191766604800321,0.16096271767253825,0.0905951588242217,0.14926671017788146,0.2951375106932216,-13.01528195893349,0.7664855590506148,0.21282013224142335,1.0,0.7680785319542778,0.0,0.05590297517528899,24.19457302658887,0.11179173047473201,0.0039231764613192185,0.0037750008090101754,237.19169573920504,180.00718329997142,169.62712038890479,74.2871375464684,237.19169573920504,172.09217615098655,C:\BPA\data\Gunshot\GS - 227.jpg,gunshot
413269.0,0.008806448175929084,163.34715270996094,40.04146194458008,16.0,247.0,164.0,110.0,217.0,0.24513106616891325,0.9190419597354966,0.30088392790168145,0.3022244591295258,5212.0,79.29182655410591,14.0,3573.2044872333804,257962.0,111.0637572451415,0.6241987664209027,0.6379912357326584,0.3259785111281658,0.26055257099002305,343.0,0.0658096699923254,0.036722535954754054,0.0368609432142757,0.038181039332319366,0.03741700548184411,0.026936357441119854,0.06765076096715768,-24.761499062179496,0.07502861332449325,0.00447640625870823,0.9071288569017384,0.5747557886408571,0.04826368452030606,0.2782041442824252,24.80908805329808,0.48135593220338985,0.0022333082585588304,0.004705657753864082,208.08556654382497,147.1363300900866,129.4538859677353,100.88818904877937,208.08556654382497,142.14701078474312,C:\BPA\data\Gunshot\GS - 228.jpg,gunshot
255185.0,0.0054377983293556085,152.16590881347656,68.55399322509766,13.0,247.0,176.0,46.0,226.0,0.45052136387927133,0.9505547501395021,0.3004173442796403,0.30455551854536905,34043.0,7.485973621596217,5.0,43.35999383499027,6168.0,725.4304466416638,0.024202946889285645,0.0454943200769095,0.7914989865758012,1.0,29233.0,0.858708104456129,0.22918956123106493,0.1635935669572153,0.19619669207871743,0.14750529436167392,0.2510586727575018,0.4400723124563006,-5.54147954977709,0.36906557987342514,0.06457050557857859,1.0,0.9283324987891846,0.0,0.10269365214581559,19.772051025093052,0.08083140877598152,0.005136166184402131,0.003592264893392488,188.1763622469973,136.02320669318337,140.82737621725414,91.8439837764759,188.1763622469973,126.19192742520133,C:\BPA\data\Gunshot\GS - 229.jpg,gunshot
403472.0,0.008597681554722127,161.41946411132812,39.975643157958984,15.0,247.0,161.0,109.0,215.0,0.2476506977048183,0.9195130447138798,0.3077189990879169,0.30406075266685173,5252.0,76.82254379284082,14.0,3537.8865385530057,256415.0,111.91612683259461,0.6355211761906651,0.6419255859142642,0.3493907083015994,0.2517136329017517,327.0,0.06226199543031226,0.03574433427435066,0.03388294481573661,0.03691560022528794,0.0340587215454814,0.026669669392216384,0.06539338635178908,-30.329444425675224,0.07196534084149582,0.0042747128316072075,0.9158726295393387,0.5752487094359173,0.043596730245231606,0.28122619954303124,24.88812438694583,0.5185185185185185,0.002077592420248225,0.004023809321657449,207.0445780624182,144.87089810445335,126.93669449181108,103.19991721854305,207.0445780624182,140.76333797636516,C:\BPA\data\Gunshot\GS - 230.jpg,gunshot
426894.0,0.009096786566655302,166.17640686035156,40.07429885864258,18.0,247.0,168.0,113.0,218.0,0.24115516380832783,0.9176887010720642,0.30387871462236526,0.30222959329482263,4966.0,85.96335078534031,16.0,3806.3048115503443,268245.0,105.82168428230482,0.6283644183333568,0.6374673806612414,0.2784937575513492,0.25533628674989933,388.0,0.07813129279097865,0.036591629401222694,0.034410290458742984,0.03817599036612614,0.03484317411673868,0.027318343564330636,0.06773800348759829,-30.12825125590494,0.07503033539942,0.004471540331517321,0.9096842882425089,0.5631521951175072,0.03976861894432393,0.2998389045509464,24.346520199186376,0.5055350553505535,0.002227135311425169,0.004371313218326188,209.5821328011169,150.4880790079036,133.0825591364601,97.57435335235445,209.5821328011169,144.01350452337115,C:\BPA\data\Gunshot\GS - 231.jpg,gunshot
344000.0,0.007330378452096829,151.97837829589844,59.32749557495117,13.0,247.0,160.0,68.0,223.0,0.39036799740732786,0.9627970940972422,0.3022732558139535,0.30184011627906976,35966.0,9.55660901962965,5.0,199.57650362644478,37377.0,766.4081145584726,0.10874479580347557,0.12352747786670856,0.7865762108658177,1.0,30501.0,0.8480509369960518,0.16555175980980297,0.14134765397340246,0.18304225302693555,0.1358458236130437,0.09663177709618775,0.3836459774952161,-9.544893215859627,0.38449127906976743,0.04514693080727356,1.0,0.9243405169605124,0.0,0.10854696101873992,20.591774033936595,0.06701972923581845,0.005224824176115274,0.0033107248096526003,195.4038226744186,132.66127906976743,137.52851744186046,100.86670930232557,195.4038226744186,129.1959941860465,C:\BPA\data\Gunshot\GS - 232.jpg,gunshot
486490.0,0.010366732015001705,147.7040252685547,44.13896560668945,25.0,246.0,144.0,90.0,210.0,0.29883386879675317,0.9334153629965398,0.30403091533227816,0.3009763818372423,4128.0,117.85125968992249,16.0,4768.974598393703,306414.0,87.96454142516195,0.6298464511089642,0.6386791095397645,0.29966085271317827,0.2562984496124031,267.0,0.06468023255813954,0.04231581524527972,0.04253460394103743,0.04314408371044834,0.04254388679850217,0.029487406379140754,0.08619612393151448,-28.556659122514453,0.10966309687763366,0.006791460671474527,0.9135805975092876,0.5242339646478384,0.038803556992724336,0.32000968992248063,25.256964663957064,0.5657894736842105,0.002310211525165421,0.006019744541847609,192.40772677752884,131.1074143353409,115.8919916133939,107.31794281485745,192.40772677752884,123.83154535550577,C:\BPA\data\Gunshot\GS - 233.jpg,gunshot
582241.0,0.012407113024207297,191.86334228515625,30.02867317199707,21.0,246.0,199.0,148.0,223.0,0.156510736536927,0.8437919018809092,0.3101361807224156,0.30908678708644705,80041.0,7.26763783560925,5.0,74.1729196000976,20642.0,1705.6128537333789,0.035485096500140104,0.040296780692751874,0.7477917567246786,0.2516210442148399,66823.0,0.8348596344373509,0.2270574377736838,0.12436994617850985,0.23561832753051978,0.1216186008705153,0.23462264716965314,0.3943382635439064,-7.866708654265094,0.611873777353364,0.1783454165897374,1.0,0.6659671001071746,0.0,0.11917642208368211,19.127541455697674,0.10559884426821584,0.005422475589681019,0.00292843041347442,225.8290810849803,176.2581800319799,183.12775294079256,62.15227886734188,225.8290810849803,160.3714776183745,C:\BPA\data\Gunshot\GS - 234.jpg,gunshot
469865.0,0.010012465905216502,142.13706970214844,47.17388916015625,15.0,247.0,138.0,81.0,210.0,0.33189011794826023,0.9455921693205208,0.30290189735349515,0.3042554776371937,4030.0,116.59181141439205,15.0,4711.52284932216,299107.0,85.87623593590182,0.6365807199940409,0.6454173007140349,0.33523573200992557,0.2523573200992556,298.0,0.07394540942928039,0.04155823681024801,0.04214106863812987,0.04190338168245917,0.04167178123419279,0.028966655031523125,0.08386742293367938,-28.309731422014423,0.10606663616145062,0.006543508340600125,0.9157560691999261,0.5313145123306647,0.05181347150259067,0.3196029776674938,24.934656867239713,0.5411392405063291,0.0023473739869870947,0.0063441377647534564,191.97905781447864,123.63301586625946,106.68837644855437,120.43207091398594,191.97905781447864,124.89589882200207,C:\BPA\data\Gunshot\GS - 235.jpg,gunshot
215451.0,0.004591096999659052,180.77101135253906,44.22489547729492,36.0,247.0,190.0,113.0,231.0,0.24464594683492544,0.9161167174131528,0.30137246984233074,0.30820000835456784,9372.0,22.988796414852754,12.0,35.8958691980382,833.0,199.71019434026596,0.003866308348534005,0.009333908870230353,0.3865770379854887,0.2592829705505762,1632.0,0.17413572343149808,0.07795217302090716,0.059436552657669506,0.07395965407206834,0.05789721920915872,0.061888390195030014,0.1628563761864264,-23.360200496381186,0.366830509025254,0.03203014807190665,0.9170026638981765,0.6469136229110842,0.030637593154844052,0.17530943235168586,24.119062468485726,0.5225225225225225,0.0023480632697728304,0.0036898126983807558,217.665770871335,166.85252331156505,155.64425785909557,77.6984511559473,217.665770871335,149.71287670978552,C:\BPA\data\Gunshot\GS - 236.jpg,gunshot
235874.0,0.005026295601772928,149.07684326171875,75.09535217285156,12.0,247.0,184.0,32.0,226.0,0.5037358588099332,0.9420403120214694,0.30118622654468064,0.3092413746322189,36756.0,6.410654042877353,5.0,6.19150521730675,218.0,783.2424139106718,0.0009251793065399143,0.002423290752450876,0.8131189465665469,1.0,32313.0,0.8791217760365655,0.2580928765276812,0.13128265459304714,0.23006570580333818,0.11638681648904345,0.2675340349626379,0.43021443068100823,-5.691029811089414,0.5806150741497579,0.277523223723583,1.0,0.9386444312598539,0.0,0.08619000979431929,19.19546124404163,0.07193201362425387,0.005345621490532404,0.0032015089401995836,182.39338799528562,133.93880207229284,139.63607264895666,95.10944826475152,182.39338799528562,123.0200276418766,C:\BPA\data\Gunshot\GS - 237.jpg,gunshot
219396.0,0.004675161950221616,131.8794708251953,39.79175567626953,13.0,198.0,140.0,71.0,178.0,0.30172820019337837,0.9001601034424365,0.30108115006654634,0.30543400973582013,9487.0,23.125961842521345,12.0,34.597958136879946,559.0,202.16075690419368,0.0025479042462032125,0.007215263724042371,0.36702856540529144,0.26109412880784233,1655.0,0.17444924633709286,0.07770372153941679,0.05858993156509051,0.07297844661685338,0.05662313502415424,0.06196519843756576,0.1612574277274494,-23.970494967285497,0.36648799431165563,0.03197775087313327,0.9109717227146797,0.6446498325482072,0.02871912693854107,0.18372509750184463,24.505037404651933,0.5248447204968945,0.0023212511507464005,0.003819964992107055,164.2245255155062,119.6260004740287,110.13307899870554,91.86153348283469,164.2245255155062,109.92381128188299,C:\BPA\data\Gunshot\GS - 238.jpg,gunshot
223630.0,0.004765385271053529,160.244384765625,69.88944244384766,12.0,247.0,192.0,38.0,227.0,0.43614284587834884,0.9363526698194989,0.3008540893440057,0.3068953181594598,34686.0,6.4388514097906935,5.0,6.284152043831952,218.0,739.1322877599728,0.0009760990068864233,0.0026103932156641505,0.8134982413653924,1.0,30437.0,0.8775010090526437,0.24940676940542722,0.13038687028964796,0.23175247871892632,0.11731224309928177,0.2538302503271216,0.4253806696585265,-6.120673843045153,0.6054017797254393,0.26931072003310047,1.0,0.9383369913479677,0.0,0.08749927924811163,18.50882331140149,0.07141818181818183,0.005309313202544207,0.003100012011794952,193.4577024549479,145.1320931896436,150.93256271519923,86.44787819165586,193.4577024549479,130.91630148012342,C:\BPA\data\Gunshot\GS - 239.jpg,gunshot
230390.0,0.004909435731333106,179.4102325439453,40.14254379272461,15.0,247.0,185.0,121.0,228.0,0.2237472355939605,0.9102720931667388,0.3001041711879856,0.30858544207647903,9621.0,23.946575200083153,11.0,47.93171152718688,2045.0,205.0161950221616,0.008876253309605451,0.016346195581405442,0.2741918719467831,0.25142916536742543,1369.0,0.14229290094584762,0.08109510573072116,0.059788939189068656,0.07814911160486743,0.05794383929372625,0.0640969178194879,0.1719693225803719,-24.148896851098375,0.37324102608620163,0.032880461528444524,1.0,0.6401244249511666,0.0,0.18376468142604718,23.199404191330807,0.4883720930232558,0.0026388942543526576,0.004354938208054769,216.77544164243238,166.07642258778594,150.0559876730761,82.59079387126177,216.77544164243238,152.6699813359955,C:\BPA\data\Gunshot\GS - 240.jpg,gunshot
139377.0,0.0029700178997613363,193.27548217773438,31.15468978881836,57.0,247.0,199.0,148.0,230.0,0.16119318020366188,0.864314897918123,0.3024889328942365,0.3037229959031978,5472.0,25.47094298245614,12.0,45.93956067091957,1648.0,116.60415956358678,0.011824045574233912,0.02232793072027666,0.370796783625731,0.2578581871345029,1066.0,0.19480994152046785,0.08840028631010916,0.06389566471664487,0.08592826640948453,0.06276414019007666,0.07195210178844266,0.18248149822134965,-22.46050387288299,0.4441981101616479,0.0442071632401436,0.9214797136330055,0.6611704608427407,0.04583538689009364,0.16374269005847952,22.026954615021076,0.5068912710566615,0.0027926499857631056,0.004932964043518854,235.28968194178378,178.0075335241826,161.6862251304017,81.19031117042266,235.28968194178378,174.6832081333362,C:\BPA\data\Gunshot\GS - 241.jpg,gunshot
137653.0,0.002933280770542107,177.02728271484375,47.752540588378906,15.0,247.0,187.0,107.0,231.0,0.26974678471200453,0.922544496134559,0.30401080978983386,0.30276129107247934,14813.0,9.283804766083845,5.0,16.17744646626482,430.0,315.6537674735766,0.003126795180372452,0.008573236087579351,0.7281441976642139,0.2715182609869709,11829.0,0.7985553230270708,0.1516460103913565,0.11748537648380171,0.1651861435514392,0.12304387024224808,0.10633981435653543,0.33954091063332714,-11.930722022311276,0.5394797062178085,0.0800537709173504,1.0,0.6560621191783753,0.0,0.12178491865253493,21.027561532884015,0.05594240528738345,0.00509767561421337,0.003651982121383517,215.1434839778283,160.71262522429586,161.05192040856357,78.4797861288893,215.1434839778283,142.36402039911954,C:\BPA\data\Gunshot\GS - 242.jpg,gunshot
230185.0,0.004905067337197409,179.39559936523438,40.124534606933594,16.0,247.0,185.0,122.0,228.0,0.2236650983928447,0.9101635440869943,0.30014553511306125,0.30880813258900447,9579.0,24.0301701639002,11.0,47.82503506094378,2035.0,204.12120695533585,0.00884071507700328,0.016443295610052783,0.26704248877753417,0.25315794968159516,1371.0,0.14312558722204824,0.08120680764695104,0.05979440134362896,0.07829037434532699,0.05797954512409922,0.06410197078965449,0.1723052130963951,-24.329473430332133,0.374311966461759,0.03302839871218149,1.0,0.640414215565835,0.0,0.18248251383234157,23.337586178047125,0.4753694581280788,0.002653312677018751,0.004316166756371595,216.7616004518105,166.0610422051828,150.03584073679866,82.60264135369377,216.7616004518105,152.63357951213155,C:\BPA\data\Gunshot\GS - 243.jpg,gunshot
168742.0,0.003595763723150358,189.35287475585938,41.1500358581543,52.0,247.0,199.0,127.0,236.0,0.21731930763602855,0.8981698817747713,0.3038188477083358,0.30999988147586255,7041.0,23.965629882119018,14.0,37.24064254220928,784.0,150.0383566314354,0.004646146187671119,0.011970937881499567,0.321971310893339,0.26288879420536854,1714.0,0.24343133077687829,0.15211904061020487,0.07542414253906277,0.1469139898933657,0.07438583827660016,0.13962723245671504,0.25634763856954107,-14.314457810930762,0.818515840750969,0.2614339140684098,0.8987314530809232,0.7633884544697332,0.02337891486546096,0.06717795767646641,20.392782811234685,0.13561847988077497,0.003678329459596705,0.00395493423880961,227.0273553709213,174.6765357765109,166.0927332851335,72.3856953218523,227.0273553709213,155.06592312524447,C:\BPA\data\Gunshot\GS - 244.jpg,gunshot
192865.0,0.004109806512103648,172.559814453125,46.23226547241211,27.0,247.0,182.0,103.0,226.0,0.26792023015909444,0.9264098025660311,0.30395354263344826,0.3024550851631971,8232.0,23.428692905733723,12.0,36.67048881715877,777.0,175.41766109785203,0.004028724755658103,0.010717341145360744,0.3117103984450923,0.2512147716229349,2702.0,0.3282312925170068,0.15005308605771514,0.07708135951509416,0.1438071107348271,0.07557219404952972,0.13658201299467185,0.2562036064543292,-13.881765696711456,0.7988852306017162,0.23532203020463002,0.8880639759668195,0.7646496887423476,0.005455962587685113,0.05806608357628766,27.159477395762227,0.11009593421653723,0.0035548624354288213,0.003956921856499908,209.22409975889872,158.31372203354678,149.73527597023826,78.81595934980427,209.22409975889872,143.0464988463433,C:\BPA\data\Gunshot\GS - 245.jpg,gunshot
164256.0,0.0035001704739174907,172.3575897216797,44.69773483276367,40.0,247.0,176.0,109.0,229.0,0.25933139727475574,0.9273060676029972,0.3029843658679135,0.3039036625754919,8119.0,20.231062938785566,10.0,33.4909225401242,749.0,173.00971701329698,0.004559955191895578,0.012127410870835768,0.25963788643921665,0.2576672003941372,2561.0,0.3154329350905284,0.14857603222295557,0.0723803336322798,0.14280893000770054,0.07113490325025172,0.1369697262613342,0.2531938483643444,-15.680585022610751,0.8193003604130138,0.2542910357479261,1.0,0.7907634861582682,0.0,0.05000615839389087,21.382417109645246,0.11515430677107324,0.003501321124488835,0.0037727660799564667,212.3085305864017,156.77949663939216,147.76051407558933,83.05259473017729,212.3085305864017,143.63330411065652,C:\BPA\data\Gunshot\GS - 246.jpg,gunshot
